sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
8d654dcc-6d46-4e83-a8cc-c824e96294aa__t0_5898703__evt_00,train,0.8841724991798401,1.261425495147705,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.1978687196969986,0.5554234385490417,1.1961287260055542,1.0110329751852682,17.046371459960938,16.849050521850586,-13.109395980834961,-12.794027328491211,0.31536865234375,0.9999902844429016,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,61,3,False
8e83f069-5fc5-4329-8589-4527de19d03e__t0_10533299__evt_01,train,2.1369879245758057,4.420969486236572,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.3016898036003113,0.8279966115951538,2.9712142944335938,0.5656205285104401,2.3788676261901855,1.9030804634094238,0.21563786268234253,0.035977572202682495,0.17966029047966003,0.9998876452445984,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,64,1,False
8e83f069-5fc5-4329-8589-4527de19d03e__t0_1733299__evt_00,train,0.22794947028160095,0.6002650856971741,nan,nan,nan,nan,nan,nan,0.09375,0.0,0.01615569181740284,0.040114421397447586,0.32421934604644775,1.0218175056371668,2.183558940887451,2.106928586959839,-0.4332568049430847,-0.4693927764892578,0.036135971546173096,0.9999995827674866,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,52,1,False
8ea7fb77-5502-490b-ba1b-da6bdab98d8c__t0_6781150__evt_00,train,0.30275189876556396,1.3533636331558228,nan,nan,nan,nan,nan,nan,0.0,0.0,0.14385564625263214,0.329437792301178,0.3749774098396301,0.8805989551233796,2.721081018447876,1.2536568641662598,-0.020848125219345093,-0.07519423961639404,0.05434611439704895,0.9999834299087524,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,62,1,False
8ea7fb77-5502-490b-ba1b-da6bdab98d8c__t0_9881150__evt_01,train,1.6151633262634277,6.289494037628174,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.05709017440676689,0.08231639117002487,2.323378562927246,0.691855916465188,7.956302165985107,5.275094032287598,-0.04172912985086441,-0.04414845257997513,0.0024193227291107178,0.9999993443489075,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,66,3,False
8f124f31-31a6-4659-88f8-e018e2a6cf6d__t0_13033768__evt_01,train,0.3954498767852783,1.3788959980010986,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.08236347138881683,0.26224982738494873,0.537761926651001,0.9798727317172513,11.84199047088623,10.919677734375,-3.036919355392456,-3.0406224727630615,0.0037031173706054688,0.999999463558197,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,51,3,False
8f124f31-31a6-4659-88f8-e018e2a6cf6d__t0_5033768__evt_00,train,3.1399192810058594,8.562026977539062,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.22169968485832214,0.7217532396316528,4.4663825035095215,0.8545216314936284,10.807398796081543,9.049943923950195,1.1514273881912231,1.896306037902832,0.7448786497116089,0.9998342394828796,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,79,1,False
90af100e-c510-4e9d-a7e9-79370fa830dd__t0_7533278__evt_00,train,0.9790512323379517,3.0288760662078857,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.13272356986999512,0.3603522479534149,1.3637455701828003,1.1063698679732914,3.0356085300445557,4.511288166046143,-10.833958625793457,-13.665224075317383,2.831265449523926,0.9971092343330383,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,98,1,False
90ef486d-dbd3-4284-ba60-c6815ec5bc24__t0_2582437__evt_00,train,5.582174301147461,12.9080228805542,nan,nan,nan,nan,nan,nan,0.0,0.0,0.4738736152648926,1.6222901344299316,7.904129505157471,3.2875921156490437,0.4699214994907379,1.3090314865112305,0.09565166383981705,1.571251392364502,1.475599765777588,0.9976881146430969,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,97,1,False
915b35dc-b8a7-4a40-b687-a212b6ac685d__t0_10262239__evt_00,train,0.19247967004776,0.6488132476806641,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.037090010941028595,0.013264640234410763,0.26311132311820984,0.9745700681856058,3.8033573627471924,2.9855098724365234,-0.5997556447982788,-0.8833276033401489,0.2835719585418701,0.9999067187309265,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,38,3,False
91663f8e-c544-413e-820f-d00a7c00cc38__t0_9287384__evt_00,train,0.11043137311935425,0.05914458632469177,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.010674752295017242,0.061826370656490326,0.1557752788066864,1.0083789966953487,0.8257043957710266,1.0142773389816284,0.01282187458127737,0.0030456273816525936,0.009776247665286064,0.9999991059303284,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,35,3,False
924c8ee5-b0f9-4ffb-a836-aa3a8203c022__t0_10337758__evt_01,train,2.0825424194335938,7.188722610473633,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.13859698176383972,0.39131981134414673,2.966153621673584,1.1152437204979577,7.5640106201171875,10.272735595703125,-3.117875576019287,-3.5967907905578613,0.4789152145385742,0.9999986290931702,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,62,1,False
924c8ee5-b0f9-4ffb-a836-aa3a8203c022__t0_12137758__evt_02,train,1.7750470638275146,6.466516017913818,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.09194589406251907,0.3000445067882538,2.540093421936035,1.1202388779982297,4.675384521484375,7.299561977386475,0.0421740747988224,-0.4863893687725067,0.5285634398460388,0.9999606013298035,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,50,1,False
924c8ee5-b0f9-4ffb-a836-aa3a8203c022__t0_4837758__evt_00,train,4.098938941955566,11.078363418579102,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.22370588779449463,0.7973071932792664,5.860409259796143,0.8228563286232095,11.003756523132324,8.863519668579102,2.5945963859558105,2.0451889038085938,0.5494074821472168,0.9999983906745911,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,88,1,False
92a0b4a4-2f08-424a-81de-97d09900a20a__t0_7734783__evt_00,train,1.3936138153076172,4.815982818603516,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.03914389759302139,0.08079586923122406,2.009281873703003,1.2096749448125164,1.8045021295547485,3.145822286605835,-1.2038474082946777,-5.281640529632568,4.077793121337891,0.9858392477035522,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,103,1,False
92c907b6-80a2-43a1-b214-7490a1116883__t0_1964979__evt_00,train,0.5297839641571045,1.3995308876037598,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.10371311008930206,0.25818467140197754,0.7234525084495544,0.9566277822769078,5.635818004608154,5.15718936920166,0.022616000846028328,0.029646441340446472,0.007030440494418144,1.0,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,33,3,False
92dee5d0-92ed-467e-9a0f-2e2563577c90__t0_2973215__evt_00,train,0.15504798293113708,0.35015469789505005,nan,nan,nan,nan,nan,nan,0.1171875,0.0,0.022675389423966408,0.06507937610149384,0.21521736681461334,1.0017198017770539,23.230865478515625,23.13580322265625,-17.48235321044922,-17.280845642089844,0.201507568359375,0.9999985098838806,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,43,1,False
92ecb09a-b400-4086-a8d5-c595611f05fd__t0_4954487__evt_00,train,5.979436874389648,22.38753890991211,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.18394076824188232,0.7837792634963989,8.613753318786621,0.36846854189736633,13.562789916992188,4.243563175201416,3.490539073944092,2.6581315994262695,0.8324074745178223,0.993902325630188,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,108,1,False
93402d11-5f06-4195-824d-c69878942adf__t0_9240680__evt_00,train,0.878822386264801,3.4475953578948975,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.1659054309129715,0.30930083990097046,1.2028754949569702,0.944371460938539,3.871849536895752,2.2840023040771484,4.509707927703857,1.7385411262512207,2.7711668014526367,0.998636782169342,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,64,1,False
93b80f89-e36c-4e20-9ae8-ad100a7bf602__t0_13461071__evt_00,train,0.7081400752067566,1.8579767942428589,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.1910100281238556,0.39707547426223755,0.9431991577148438,1.0307728812198584,10.21374797821045,10.76762866973877,27.401050567626953,28.0151309967041,0.6140804290771484,0.9999739527702332,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,71,1,False
93b80f89-e36c-4e20-9ae8-ad100a7bf602__t0_16061071__evt_01,train,0.7351645231246948,1.8809278011322021,nan,nan,nan,nan,nan,nan,0.0703125,0.0,0.10603134334087372,0.27204692363739014,1.0211341381072998,1.0297683511542757,11.10663890838623,11.523619651794434,1.4592071771621704,1.4368176460266113,0.022389531135559082,0.9999994039535522,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,77,1,False
94f4dc30-82b6-4f2a-9247-3da88830bbe1__t0_3992200__evt_00,train,0.8620654344558716,2.532154083251953,nan,nan,nan,nan,nan,nan,0.0,0.0,0.08783195912837982,0.21500836312770844,1.2139897346496582,1.1155762285835842,2.016679525375366,2.1806273460388184,-0.8732934594154358,0.31101053953170776,1.1843039989471436,0.99812912940979,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,88,1,False
96199a49-f1da-415b-bc79-8dcbc5d97726__t0_9652231__evt_00,train,0.3519517183303833,0.8255659937858582,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.037684809416532516,0.12014883011579514,0.49480029940605164,1.0499524200020172,2.825429677963257,2.8352177143096924,0.4226791262626648,0.514378547668457,0.09169942140579224,0.999991774559021,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,42,1,False
96651419-09fa-4dee-a9b7-6d458ce0fa34__t0_7934172__evt_00,train,1.749250888824463,6.7448577880859375,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.030930140987038612,0.049381449818611145,2.530305862426758,0.8881718019057459,8.524166107177734,6.5837860107421875,15.819360733032227,9.08580207824707,6.733558654785156,0.984786331653595,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,90,1,False
981897ca-f1a5-42f3-9782-1a2db83f48a3__t0_12309199__evt_01,train,1.2696917057037354,2.6906182765960693,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.06076011806726456,0.2089197337627411,1.8192062377929688,0.9338546604601187,6.960504055023193,7.040975093841553,-4.718625068664551,-3.6734204292297363,1.0452046394348145,0.9997950792312622,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,86,1,False
981897ca-f1a5-42f3-9782-1a2db83f48a3__t0_9709199__evt_00,train,1.7295171022415161,4.016261577606201,nan,nan,nan,nan,nan,nan,0.0,0.0,0.24126267433166504,0.7215182781219482,2.405996322631836,0.9296627805492674,6.421911716461182,6.938409328460693,-0.282643586397171,2.882113456726074,3.164757013320923,0.9949927926063538,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,89,1,False
982f53ae-239e-4da2-97cb-bb5a007dd75c__t0_6333308__evt_00,train,0.9490816593170166,2.79693865776062,nan,nan,nan,nan,nan,nan,0.1171875,0.0,0.03670980781316757,0.09240742027759552,1.3637961149215698,1.0254169723645312,14.961133003234863,15.122326850891113,-0.13523153960704803,0.5583723783493042,0.6936039328575134,0.999979555606842,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,45,1,False
983eb119-25d4-42e9-aa44-74f735ff5dbd__t0_11263378__evt_00,train,3.605313301086426,7.455142021179199,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.6837205290794373,1.844691514968872,4.933309555053711,0.8564760624581043,9.424214363098145,7.819803237915039,-0.871498167514801,-1.0285580158233643,0.15705984830856323,0.9999796748161316,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,80,1,False
98b58771-f97e-45a3-be2c-5ca672953566__t0_8810702__evt_00,train,0.2257222682237625,1.1750388145446777,nan,nan,nan,nan,nan,nan,0.0,0.0,0.06819716095924377,0.1485213041305542,0.2973245680332184,0.9587454719482856,6.3428497314453125,4.932534694671631,2.6686809062957764,2.504533290863037,0.16414761543273926,0.9999982714653015,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,79,2,False
98b987b1-b555-415f-8229-9a17583be116__t0_11507125__evt_01,train,2.4903509616851807,7.912874698638916,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.2039320468902588,0.7032296657562256,3.529632329940796,1.1286280653430996,6.300561428070068,9.242900848388672,-1.0658584833145142,1.0716955661773682,2.137554168701172,0.9994216561317444,B_curvature_or_turn_direction_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,72,1,False
98b987b1-b555-415f-8229-9a17583be116__t0_16107125__evt_02,train,0.6532831788063049,2.356027841567993,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.3457833230495453,0.6479677557945251,0.7930558919906616,1.0343393176943079,7.368261814117432,9.68242073059082,3.817189931869507,2.251072883605957,1.5661170482635498,0.9992921948432922,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,91,1,False
98b987b1-b555-415f-8229-9a17583be116__t0_8907125__evt_00,train,0.6159143447875977,1.127291202545166,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.11654438823461533,0.1719994693994522,0.8429006338119507,0.9983363183149023,9.070282936096191,10.089174270629883,-6.477483749389648,-5.350244998931885,1.1272387504577637,0.9998754262924194,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,71,1,False
997e0260-b30e-4746-8792-41fc35a3b472__t0_3878744__evt_00,train,1.1038464307785034,4.029140949249268,nan,nan,nan,nan,nan,nan,0.109375,0.0,0.01495133526623249,0.054351773113012314,1.5987987518310547,1.0907902688789988,5.869678020477295,7.210542678833008,0.08534450083971024,0.12941473722457886,0.04407023638486862,0.9999997615814209,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,39,1,False
99926029-db11-4cc3-bbb7-b1e0ca8e5a5a__t0_7439935__evt_00,train,1.2596813440322876,1.321578860282898,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.19837448000907898,0.6825058460235596,1.742093563079834,1.0371068337422409,8.164765357971191,7.377045154571533,0.8779668211936951,1.2008527517318726,0.3228859305381775,0.9999678134918213,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,87,1,False
9993fd14-ba2d-4303-b6a1-8b8178d38b6b__t0_10549954__evt_00,train,0.9785088300704956,2.642061233520508,nan,nan,nan,nan,nan,nan,0.0703125,0.0,0.011393748223781586,0.010815329849720001,1.4181065559387207,0.8151729844443409,2.490466594696045,2.0548555850982666,-0.045504990965127945,-0.033635567873716354,0.01186942309141159,1.0,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,70,1,False
99987ba1-e963-4b6b-9a98-3054ed8123b2__t0_14882476__evt_00,train,0.6358233690261841,1.6531511545181274,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.07975033670663834,0.22241853177547455,0.888583779335022,1.0305746545630625,9.485095977783203,9.783660888671875,9.09078311920166,9.408770561218262,0.31798744201660156,0.9999997615814209,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,67,2,False
99e154f9-10f9-4ab6-a704-154f0011fb60__t0_14139744__evt_01,train,5.339561462402344,15.559334754943848,nan,nan,nan,nan,nan,nan,0.0,0.0,0.6551142930984497,1.6403943300247192,7.468855381011963,2.5106469560866684,0.2710269093513489,4.667699337005615,1.400119662284851,5.356402397155762,3.956282615661621,0.9973534941673279,A_stop_or_decel_failure;B_curvature_or_lateral_failure;C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,107,1,False
99e154f9-10f9-4ab6-a704-154f0011fb60__t0_6439744__evt_00,train,1.1048601865768433,1.7913066148757935,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.12356659024953842,0.5147728323936462,1.5509028434753418,1.0244395970803504,7.206953525543213,7.335666179656982,6.536536693572998,5.152810573577881,1.3837261199951172,0.9991254210472107,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,109,1,False
9a51dbf3-262e-4f46-8472-9ff1c31fe29b__t0_9485700__evt_00,train,5.548412322998047,16.60515785217285,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.3967657685279846,1.261513352394104,7.890069484710693,1.1021176142325837,9.664944648742676,13.787469863891602,-15.048420906066895,-1.6347659826278687,13.413655281066895,0.9836311340332031,B_curvature_or_lateral_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,55,1,False
9af2a927-d1ad-4eb8-b6c8-d9ee36dcc9e5__t0_12135015__evt_00,train,0.8479951620101929,1.9140836000442505,nan,nan,nan,nan,nan,nan,0.0,0.0,0.05605589225888252,0.27384376525878906,1.2079676389694214,1.0614160652332294,4.43411922454834,3.88492751121521,-0.8905240297317505,-2.763690948486328,1.8731669187545776,0.9923245310783386,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,102,1,False
9afcc917-28d1-4259-80a0-eb0fa09dae8e__t0_12919259__evt_00,train,2.1500868797302246,8.559629440307617,nan,nan,nan,nan,nan,nan,0.0,0.0,0.11437801271677017,0.42610663175582886,3.075409173965454,1.2768945474432027,1.960440754890442,6.154959678649902,-7.0685529708862305,-8.783127784729004,1.7145748138427734,0.9999772906303406,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,75,2,False
9b267a8f-418e-47c6-8b01-975e0cb5d2c5__t0_7100382__evt_00,train,0.6708899736404419,1.046910047531128,nan,nan,nan,nan,nan,nan,0.0,0.0,0.5004922747612,0.9745883941650391,0.7483434677124023,0.9331495515359466,4.178062438964844,2.718003273010254,-0.6360625624656677,-0.5168799161911011,0.11918264627456665,0.999987006187439,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,80,1,False
9bc1530c-ea5f-4083-9510-1ef1b33fa0be__t0_7745530__evt_00,train,0.48600995540618896,0.8793867826461792,nan,nan,nan,nan,nan,nan,0.0625,0.0,0.0339214913547039,0.14190080761909485,0.691504716873169,0.9737564337188941,7.433291435241699,7.790148735046387,-0.30922651290893555,-0.39827585220336914,0.0890493392944336,0.9999955892562866,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,63,1,False
9bcf4979-b04b-4bf3-8ad6-6e35e3be165f__t0_12633333__evt_01,train,3.4459352493286133,9.950823783874512,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.1836378276348114,0.38258206844329834,4.928797245025635,0.8417017707659432,9.136089324951172,8.436922073364258,-5.79591703414917,-3.1477861404418945,2.6481308937072754,0.9994469285011292,B_curvature_or_lateral_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,89,1,False
9bcf4979-b04b-4bf3-8ad6-6e35e3be165f__t0_3333333__evt_00,train,0.3131239414215088,0.7451610565185547,nan,nan,nan,nan,nan,nan,0.0703125,0.0,0.026018312200903893,0.048877421766519547,0.44362643361091614,1.0205325538842998,8.928821563720703,8.67386531829834,-2.3819501399993896,-2.4504661560058594,0.06851601600646973,0.9999998807907104,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,81,1,False
9c33903c-1242-42a0-b9dd-a93fffcac0c8__t0_6909654__evt_00,train,1.6484509706497192,5.446032524108887,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.16095979511737823,0.41967445611953735,2.3245832920074463,1.1616837297171076,2.4570729732513428,4.341462135314941,0.0012956353602930903,0.3100234270095825,0.30872780084609985,0.9999688863754272,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,58,1,False
9c4e1789-1e44-495f-9f2a-77b01d610c2f__t0_14080105__evt_00,train,3.0489630699157715,10.045791625976562,nan,nan,nan,nan,nan,nan,0.0,0.0,0.2289307564496994,0.6373041272163391,4.330795764923096,1.369834814056958,2.779431104660034,6.152004718780518,0.27845799922943115,0.5857223868370056,0.30726438760757446,0.9999852776527405,C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,70,1,False
9c9afde1-6d98-431b-8de4-bcb22b81dfe1__t0_1832966__evt_00,train,1.0372884273529053,3.811703681945801,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.30244922637939453,0.7571410536766052,1.371306300163269,1.0558039087783544,7.092596054077148,10.023263931274414,0.8654269576072693,1.0157419443130493,0.15031498670578003,0.9999989867210388,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,66,1,False
9ca9120b-10b4-4246-bace-7811e18499b3__t0_15348106__evt_02,train,2.5629496574401855,10.412898063659668,nan,nan,nan,nan,nan,nan,0.0625,0.0,0.13135842978954315,0.4051899313926697,3.6682183742523193,0.8133668858539991,8.436700820922852,3.411707878112793,-0.009819676168262959,0.2934077978134155,0.3032274842262268,0.9999780654907227,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,68,1,False
9ca9120b-10b4-4246-bace-7811e18499b3__t0_3648106__evt_00,train,0.3337295353412628,1.1868007183074951,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.1415494978427887,0.28180280327796936,0.42108404636383057,1.0200553396632943,8.23944091796875,8.768106460571289,0.6079596281051636,0.15468835830688477,0.4532712697982788,0.9999644756317139,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,53,3,False
9ca9120b-10b4-4246-bace-7811e18499b3__t0_7048106__evt_01,train,1.1312992572784424,4.183945655822754,nan,nan,nan,nan,nan,nan,0.0625,0.0,0.05051400139927864,0.13907286524772644,1.6225651502609253,1.0814001966988798,8.141236305236816,9.384815216064453,1.5268282890319824,1.7530348300933838,0.22620654106140137,0.9999984502792358,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,65,3,False
9d79f61f-3329-4bd8-ad32-91c79ece4bc4__t0_15364910__evt_00,train,3.3885622024536133,11.314656257629395,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.07520505040884018,0.35201147198677063,4.8946332931518555,1.1445504881600688,12.418256759643555,15.683456420898438,-11.709061622619629,-12.2891845703125,0.5801229476928711,0.9999224543571472,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,80,1,False
9dce74a2-67e7-487e-b67e-0c38dd30d234__t0_8209107__evt_00,train,0.6597378253936768,1.4251935482025146,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.12805941700935364,0.3357972800731659,0.9014098644256592,0.9750392514246209,4.924714088439941,5.159836292266846,1.5642318725585938,2.0026915073394775,0.4384596347808838,0.9999630451202393,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,78,1,False
9dce74a2-67e7-487e-b67e-0c38dd30d234__t0_9509107__evt_01,train,0.3107541799545288,0.46651047468185425,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.10124143213033676,0.2932681739330292,0.4059872329235077,1.0057465856803758,2.300443410873413,2.6482248306274414,0.9068748950958252,1.2819914817810059,0.37511658668518066,0.9999685287475586,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,101,1,False
9ddc1986-0495-4ee2-9255-1f772661ced6__t0_5265322__evt_00,train,0.1942887157201767,0.18991327285766602,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.06320809572935104,0.14893531799316406,0.25387078523635864,0.9448376370130137,0.0,0.005264719482511282,-0.022019052878022194,-0.022013098001480103,5.95487654209137e-06,0.9999998211860657,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,57,2,False
9e2332f1-e12a-4aca-977d-3fb633748d65__t0_2368521__evt_00,train,1.0460766553878784,3.5147995948791504,nan,nan,nan,nan,nan,nan,0.09375,0.0,0.012837897054851055,0.041310857981443405,1.515730619430542,1.094586244939972,2.6465258598327637,4.080455303192139,-0.04192047193646431,-0.20803725719451904,0.16611678898334503,0.9999921321868896,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,64,1,False
9f738f51-be13-44a4-8b2e-268ca4b3a17d__t0_12891810__evt_01,train,1.2291955947875977,3.373213768005371,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.08544567972421646,0.29670006036758423,1.7490818500518799,1.1593142697385217,5.1576995849609375,5.884027481079102,0.7510286569595337,0.6128005981445312,0.13822805881500244,0.9999443888664246,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,81,1,False
9f738f51-be13-44a4-8b2e-268ca4b3a17d__t0_3291810__evt_00,train,0.45096898078918457,1.844468116760254,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.025549467653036118,0.07174225151538849,0.6443414688110352,1.073010772653098,2.776435375213623,3.7592995166778564,-0.6897371411323547,-0.5175602436065674,0.17217689752578735,0.9999658465385437,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,48,2,False
9fed8b4f-1483-47b3-846a-03af8005e162__t0_10318226__evt_02,train,0.7024016380310059,1.7119370698928833,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.137306809425354,0.4087725877761841,0.9592629075050354,0.9760170689192275,12.710811614990234,11.998412132263184,-3.259742021560669,-2.8867368698120117,0.3730051517486572,0.9999908804893494,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,79,1,False
9fed8b4f-1483-47b3-846a-03af8005e162__t0_5718226__evt_00,train,0.4290965795516968,1.4560775756835938,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.05639581009745598,0.11477629840373993,0.5985060334205627,1.0194456125705362,10.474600791931152,10.9805908203125,-0.1609879583120346,-1.0477077960968018,0.886719822883606,0.9998946189880371,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,72,2,False
