sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
9a51dbf3-262e-4f46-8472-9ff1c31fe29b__t0_9485700__evt_00,train,5.548412322998047,16.60515785217285,0.07934354245662689,0.08139391243457794,5.625179290771484,16.684364318847656,5.46906878054142,16.523763939738274,0.0078125,0.0,0.3967657685279846,1.261513352394104,7.890069484710693,1.1021176142325837,9.664944648742676,13.787469863891602,-15.048420906066895,-1.6347659826278687,13.413655281066895,0.9836311340332031,B_curvature_or_lateral_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,55,1,True
9af2a927-d1ad-4eb8-b6c8-d9ee36dcc9e5__t0_12135015__evt_00,train,0.8479951620101929,1.9140836000442505,0.004123769234865904,0.013401245698332787,0.8509271740913391,1.9272760152816772,0.843871392775327,1.9006823543459177,0.0,0.0,0.05605589225888252,0.27384376525878906,1.2079676389694214,1.0614160652332294,4.43411922454834,3.88492751121521,-0.8905240297317505,-2.763690948486328,1.8731669187545776,0.9923245310783386,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,102,1,True
9afcc917-28d1-4259-80a0-eb0fa09dae8e__t0_12919259__evt_00,train,2.1500868797302246,8.559629440307617,0.038263946771621704,0.05357787758111954,2.1596732139587402,8.559698104858398,2.111822932958603,8.506051562726498,0.0,0.0,0.11437801271677017,0.42610663175582886,3.075409173965454,1.2768945474432027,1.960440754890442,6.154959678649902,-7.0685529708862305,-8.783127784729004,1.7145748138427734,0.9999772906303406,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,75,2,True
9b267a8f-418e-47c6-8b01-975e0cb5d2c5__t0_7100382__evt_00,train,0.6708899736404419,1.046910047531128,0.0503511019051075,0.6270517706871033,0.6287343502044678,0.4198589324951172,0.6205388717353344,0.41985827684402466,0.0,0.0,0.5004922747612,0.9745883941650391,0.7483434677124023,0.9331495515359466,4.178062438964844,2.718003273010254,-0.6360625624656677,-0.5168799161911011,0.11918264627456665,0.999987006187439,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,80,1,True
9bc1530c-ea5f-4083-9510-1ef1b33fa0be__t0_7745530__evt_00,train,0.48600995540618896,0.8793867826461792,0.20135274529457092,1.422399640083313,0.6825599074363708,2.289109468460083,0.28465721011161804,-0.5430128574371338,0.0625,0.0,0.0339214913547039,0.14190080761909485,0.691504716873169,0.9737564337188941,7.433291435241699,7.790148735046387,-0.30922651290893555,-0.39827585220336914,0.0890493392944336,0.9999955892562866,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,63,1,True
9bcf4979-b04b-4bf3-8ad6-6e35e3be165f__t0_12633333__evt_01,train,3.4459352493286133,9.950823783874512,0.33861735463142395,2.7464394569396973,3.7790331840515137,12.68876838684082,3.1073178946971893,7.2043843269348145,0.03125,0.0,0.1836378276348114,0.38258206844329834,4.928797245025635,0.8417017707659432,9.136089324951172,8.436922073364258,-5.79591703414917,-3.1477861404418945,2.6481308937072754,0.9994469285011292,B_curvature_or_lateral_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,89,1,True
9bcf4979-b04b-4bf3-8ad6-6e35e3be165f__t0_3333333__evt_00,train,0.3131239414215088,0.7451610565185547,0.003539280267432332,0.010485788807272911,0.31285005807876587,0.7454773783683777,0.30958466115407646,0.7346752677112818,0.0703125,0.0,0.026018312200903893,0.048877421766519547,0.44362643361091614,1.0205325538842998,8.928821563720703,8.67386531829834,-2.3819501399993896,-2.4504661560058594,0.06851601600646973,0.9999998807907104,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,81,1,True
9c33903c-1242-42a0-b9dd-a93fffcac0c8__t0_6909654__evt_00,train,1.6484509706497192,5.446032524108887,0.17193211615085602,1.3017784357070923,1.5005290508270264,4.1446661949157715,1.4765188544988632,4.144254088401794,0.0390625,0.0,0.16095979511737823,0.41967445611953735,2.3245832920074463,1.1616837297171076,2.4570729732513428,4.341462135314941,0.0012956353602930903,0.3100234270095825,0.30872780084609985,0.9999688863754272,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,58,1,True
9c4e1789-1e44-495f-9f2a-77b01d610c2f__t0_14080105__evt_00,train,3.0489630699157715,10.045791625976562,0.04290416091680527,0.06924892961978912,3.0446062088012695,10.042170524597168,3.006058908998966,9.976542696356773,0.0,0.0,0.2289307564496994,0.6373041272163391,4.330795764923096,1.369834814056958,2.779431104660034,6.152004718780518,0.27845799922943115,0.5857223868370056,0.30726438760757446,0.9999852776527405,C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,70,1,True
9c9afde1-6d98-431b-8de4-bcb22b81dfe1__t0_1832966__evt_00,train,1.0372884273529053,3.811703681945801,5.661919593811035,18.85191535949707,5.80244255065918,15.040361404418945,-4.62463116645813,-15.04021167755127,0.0546875,0.0,0.30244922637939453,0.7571410536766052,1.371306300163269,1.0558039087783544,7.092596054077148,10.023263931274414,0.8654269576072693,1.0157419443130493,0.15031498670578003,0.9999989867210388,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,66,1,True
9ca9120b-10b4-4246-bace-7811e18499b3__t0_15348106__evt_02,train,2.5629496574401855,10.412898063659668,0.45273151993751526,1.65451979637146,2.152263641357422,8.884695053100586,2.1102181375026703,8.758378267288208,0.0625,0.0,0.13135842978954315,0.4051899313926697,3.6682183742523193,0.8133668858539991,8.436700820922852,3.411707878112793,-0.009819676168262959,0.2934077978134155,0.3032274842262268,0.9999780654907227,E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,68,1,True
9ca9120b-10b4-4246-bace-7811e18499b3__t0_3648106__evt_00,train,0.3337295353412628,1.1868007183074951,0.03427114337682724,0.05571494624018669,0.34581494331359863,1.2125059366226196,0.2994583919644356,1.1310857720673084,0.0390625,0.0,0.1415494978427887,0.28180280327796936,0.42108404636383057,1.0200553396632943,8.23944091796875,8.768106460571289,0.6079596281051636,0.15468835830688477,0.4532712697982788,0.9999644756317139,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,53,3,True
9ca9120b-10b4-4246-bace-7811e18499b3__t0_7048106__evt_01,train,1.1312992572784424,4.183945655822754,0.23753032088279724,1.1726317405700684,1.2271472215652466,4.99228572845459,0.8937689363956451,3.0113139152526855,0.0625,0.0,0.05051400139927864,0.13907286524772644,1.6225651502609253,1.0814001966988798,8.141236305236816,9.384815216064453,1.5268282890319824,1.7530348300933838,0.22620654106140137,0.9999984502792358,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,65,3,True
9d79f61f-3329-4bd8-ad32-91c79ece4bc4__t0_15364910__evt_00,train,3.3885622024536133,11.314656257629395,0.3735329508781433,0.46283769607543945,3.2306182384490967,10.853346824645996,3.01502925157547,10.851818561553955,0.015625,0.0,0.07520505040884018,0.35201147198677063,4.8946332931518555,1.1445504881600688,12.418256759643555,15.683456420898438,-11.709061622619629,-12.2891845703125,0.5801229476928711,0.9999224543571472,E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,80,1,True
9dce74a2-67e7-487e-b67e-0c38dd30d234__t0_8209107__evt_00,train,0.6597378253936768,1.4251935482025146,3.9047491550445557,13.476508140563965,4.456414222717285,14.82761287689209,-3.245011329650879,-12.05131459236145,0.0078125,0.0,0.12805941700935364,0.3357972800731659,0.9014098644256592,0.9750392514246209,4.924714088439941,5.159836292266846,1.5642318725585938,2.0026915073394775,0.4384596347808838,0.9999630451202393,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,78,1,True
9dce74a2-67e7-487e-b67e-0c38dd30d234__t0_9509107__evt_01,train,0.3107541799545288,0.46651047468185425,0.03170827403664589,0.012593171559274197,0.2992556393146515,0.45585840940475464,0.2790459059178829,0.45391730312258005,0.0078125,0.0,0.10124143213033676,0.2932681739330292,0.4059872329235077,1.0057465856803758,2.300443410873413,2.6482248306274414,0.9068748950958252,1.2819914817810059,0.37511658668518066,0.9999685287475586,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,101,1,True
9ddc1986-0495-4ee2-9255-1f772661ced6__t0_5265322__evt_00,train,0.1942887157201767,0.18991327285766602,0.0008257520385086536,0.0006023347959853709,0.19478586316108704,0.1900593489408493,0.19346296368166804,0.18931093806168064,0.015625,0.0,0.06320809572935104,0.14893531799316406,0.25387078523635864,0.9448376370130137,0.0,0.005264719482511282,-0.022019052878022194,-0.022013098001480103,5.95487654209137e-06,0.9999998211860657,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,57,2,True
9e2332f1-e12a-4aca-977d-3fb633748d65__t0_2368521__evt_00,train,1.0460766553878784,3.5147995948791504,0.4646436274051666,2.855771064758301,1.506377935409546,6.369937896728516,0.5814330279827118,0.6590285301208496,0.09375,0.0,0.012837897054851055,0.041310857981443405,1.515730619430542,1.094586244939972,2.6465258598327637,4.080455303192139,-0.04192047193646431,-0.20803725719451904,0.16611678898334503,0.9999921321868896,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,64,1,True
9f738f51-be13-44a4-8b2e-268ca4b3a17d__t0_12891810__evt_01,train,1.2291955947875977,3.373213768005371,0.39198967814445496,0.5488190054893494,0.8383521437644958,2.829312324523926,0.8372059166431427,2.8243947625160217,0.0234375,0.0,0.08544567972421646,0.29670006036758423,1.7490818500518799,1.1593142697385217,5.1576995849609375,5.884027481079102,0.7510286569595337,0.6128005981445312,0.13822805881500244,0.9999443888664246,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,81,1,True
9f738f51-be13-44a4-8b2e-268ca4b3a17d__t0_3291810__evt_00,train,0.45096898078918457,1.844468116760254,1.2669788599014282,4.040590763092041,1.258678674697876,3.3510382175445557,-0.8160098791122437,-2.196122646331787,0.03125,0.0,0.025549467653036118,0.07174225151538849,0.6443414688110352,1.073010772653098,2.776435375213623,3.7592995166778564,-0.6897371411323547,-0.5175602436065674,0.17217689752578735,0.9999658465385437,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,48,2,True
9fed8b4f-1483-47b3-846a-03af8005e162__t0_10318226__evt_02,train,0.7024016380310059,1.7119370698928833,1.4971674680709839,6.73390007019043,1.8111317157745361,6.472879409790039,-0.794765830039978,-5.021963000297546,0.015625,0.0,0.137306809425354,0.4087725877761841,0.9592629075050354,0.9760170689192275,12.710811614990234,11.998412132263184,-3.259742021560669,-2.8867368698120117,0.3730051517486572,0.9999908804893494,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,79,1,True
9fed8b4f-1483-47b3-846a-03af8005e162__t0_5718226__evt_00,train,0.4290965795516968,1.4560775756835938,0.4684229791164398,3.112642765045166,0.8377557992935181,4.378567695617676,-0.03932639956474304,-1.6565651893615723,0.015625,0.0,0.05639581009745598,0.11477629840373993,0.5985060334205627,1.0194456125705362,10.474600791931152,10.9805908203125,-0.1609879583120346,-1.0477077960968018,0.886719822883606,0.9998946189880371,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,72,2,True
9fed8b4f-1483-47b3-846a-03af8005e162__t0_8118226__evt_01,train,1.7169290781021118,5.472156047821045,4.306009292602539,16.293710708618164,2.6377177238464355,10.907251358032227,-2.5890802145004272,-10.82155466079712,0.015625,0.0,0.04218783602118492,0.05522602051496506,2.478174924850464,0.9155902792387139,11.544737815856934,10.213290214538574,-0.7726741433143616,0.6720995903015137,1.4447736740112305,0.9997127056121826,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,noisy,58,3,True
a0809552-b3c3-4a33-a2fb-cc56cad71497__t0_7008247__evt_00,train,0.9785324335098267,1.6310046911239624,3.5637569427490234,9.491816520690918,2.591230869293213,7.860818386077881,-2.5852245092391968,-7.860811829566956,0.015625,0.0,0.2934308350086212,0.8618043661117554,1.2899423837661743,0.9414234106273818,5.006752014160156,4.26145601272583,0.17330783605575562,0.14700908958911896,0.026298746466636658,0.9999997615814209,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,55,1,True
a1cd0b47-a2ad-48a8-b926-a1ce1b1ff3a9__t0_9213149__evt_00,train,0.4056888222694397,1.6618114709854126,9.5195951461792,31.271448135375977,9.89140510559082,32.93041229248047,-9.11390632390976,-29.609636664390564,0.015625,0.0,0.025712614879012108,0.04673612490296364,0.5784053206443787,1.0340310045965206,7.077648639678955,7.955002307891846,-0.5322129130363464,-0.46346884965896606,0.06874406337738037,0.9999985098838806,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,49,1,True
a23190b6-40b8-49cd-be8c-130006cacfaa__t0_6017983__evt_00,train,3.404360294342041,7.974084854125977,0.19418464601039886,2.223080635070801,3.453892469406128,8.595004081726074,3.210175648331642,5.751004219055176,0.0078125,0.0,0.28279930353164673,1.031009316444397,4.823251724243164,0.8561251871537494,12.715498924255371,12.340703964233398,1.22365140914917,3.4153265953063965,2.1916751861572266,0.9986376762390137,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,89,1,True
a3261aed-4554-4f0e-8a14-4eefcd75159b__t0_2765613__evt_00,train,0.6979421377182007,2.6845216751098633,0.015679528936743736,0.05313609167933464,0.6889230012893677,2.6566808223724365,0.682262608781457,2.6313855834305286,0.015625,0.0,0.0782831609249115,0.23403866589069366,0.9796053171157837,0.960113463629488,10.088443756103516,8.660604476928711,-11.882027626037598,-11.856329917907715,0.025697708129882812,0.9999682903289795,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,81,3,True
a3cd8714-02e0-4acd-a12a-a25e9a652f18__t0_3578987__evt_00,train,0.8671788573265076,0.8395782113075256,0.012057137675583363,0.10978665202856064,0.876491129398346,0.9358007907867432,0.8551217196509242,0.729791559278965,0.015625,0.0,0.2559032142162323,0.7640189528465271,1.145031452178955,1.0078073886624546,6.173279285430908,7.24773645401001,1.9726612567901611,1.1743850708007812,0.7982761859893799,0.999584972858429,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,86,1,True
a3cd8714-02e0-4acd-a12a-a25e9a652f18__t0_8878987__evt_01,train,0.45311570167541504,0.4187202453613281,5.278426647186279,21.959117889404297,5.680034637451172,21.584304809570312,-4.825310945510864,-21.54039764404297,0.0234375,0.0,0.13351427018642426,0.4574936330318451,0.5983890891075134,0.9915867027802084,8.04672908782959,7.326026439666748,-4.216865539550781,-4.338583946228027,0.1217184066772461,0.9999925494194031,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,73,1,True
a3fc8c46-5f01-4ba3-9eed-76a1b0448bdf__t0_14299909__evt_00,train,0.9025877118110657,2.121816873550415,1.5549073219299316,6.322752952575684,1.8212823867797852,6.2978515625,-0.652319610118866,-4.2009360790252686,0.0078125,0.0,0.12740468978881836,0.36054977774620056,1.2549437284469604,0.9440160114063958,6.702203750610352,6.637324810028076,-5.414261341094971,-4.717809677124023,0.6964516639709473,0.9999362230300903,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,88,1,True
a4276b33-b02f-4ae9-9650-de1c47f0c423__t0_9585178__evt_00,train,1.519758701324463,0.6314865350723267,11.582710266113281,30.84029197692871,10.157200813293457,31.391368865966797,-10.062951564788818,-30.208805441856384,0.0078125,0.0,0.5282783508300781,1.4734030961990356,1.9704314470291138,0.9892328802009761,1.2269988059997559,0.11665444076061249,0.0995260551571846,-0.12543007731437683,0.22495612502098083,0.9999544024467468,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,80,2,True
a47f5f9f-892f-46dd-95c6-42d0456b36c4__t0_7689387__evt_00,train,0.4049893021583557,0.437345415353775,1.3441232442855835,4.8667311668396,1.6638257503509521,5.223085880279541,-0.9391339421272278,-4.429385751485825,0.046875,0.0,0.04485655948519707,0.11710530519485474,0.5686860084533691,1.003759052527195,11.059993743896484,9.51325798034668,-0.715947687625885,-1.0770630836486816,0.36111539602279663,0.9999850392341614,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,48,1,True
a4906b62-7b87-4177-945e-253f087c6111__t0_6470990__evt_00,train,0.8548316955566406,2.0622198581695557,3.7828733921051025,9.83349609375,4.098724842071533,10.986849784851074,-2.928041696548462,-7.771276235580444,0.015625,0.0,0.17943739891052246,0.4235684275627136,1.1618291139602661,1.0320212102327408,9.400028228759766,9.826669692993164,-0.5040677189826965,0.16794514656066895,0.6720128655433655,0.9999414682388306,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,58,2,True
a512076d-a37f-45db-9a78-5de37cb55946__t0_3870753__evt_00,train,0.5623899698257446,2.2205677032470703,0.11618849635124207,0.3612138628959656,0.5426113605499268,2.132225275039673,0.44620147347450256,1.8593538403511047,0.109375,0.0,0.06157106161117554,0.1592729091644287,0.7900348901748657,0.982848458080155,19.397905349731445,18.120107650756836,1.4580562114715576,2.019310474395752,0.5612542629241943,0.9999885559082031,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,39,1,True
a56707fc-29c4-41d4-bd5d-41554fd757bc__t0_10377876__evt_00,train,0.12541884183883667,0.16034796833992004,5.8334832191467285,13.245521545410156,5.764599323272705,13.107248306274414,-5.708064377307892,-13.085173577070236,0.0234375,0.0,0.008967975154519081,0.026658954098820686,0.17835105955600739,0.996578880453632,7.613929271697998,7.545433521270752,-6.53088903427124,-6.567482948303223,0.03659391403198242,0.9999992251396179,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,high,48,3,True
a5a2f4c4-7798-401f-b146-f4a736e1a365__t0_10476299__evt_00,train,2.464282751083374,3.4265620708465576,0.013832755386829376,0.007767434231936932,2.4630932807922363,3.421318769454956,2.4504499956965446,3.4187946366146207,0.0078125,0.0,0.4470527768135071,1.1953916549682617,3.3812055587768555,0.9019645781127891,2.5976758003234863,3.5730390548706055,-1.55361008644104,-1.6093140840530396,0.05570399761199951,0.9999775290489197,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,83,1,True
a5a2f4c4-7798-401f-b146-f4a736e1a365__t0_12676299__evt_01,train,0.6878224611282349,1.9463486671447754,3.5774874687194824,9.833194732666016,3.1684718132019043,8.018960952758789,-2.8896650075912476,-7.88684606552124,0.0,0.0,0.17672617733478546,0.5127387046813965,0.9201390743255615,1.0828182247158762,0.4547140598297119,2.897164821624756,-2.981412649154663,-2.8299059867858887,0.15150666236877441,0.9998734593391418,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,99,1,True
a5a2f4c4-7798-401f-b146-f4a736e1a365__t0_13476299__evt_02,train,0.44147789478302,1.632062315940857,13.575149536132812,32.83279800415039,13.452688217163086,32.31447219848633,-13.133671641349792,-31.200735688209534,0.0078125,0.0,0.08617661893367767,0.23370058834552765,0.6029784679412842,0.9263133825017094,0.6217356324195862,0.1003527045249939,-1.923195481300354,-1.6805882453918457,0.2426072359085083,0.9999897480010986,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,107,2,True
a5f8ccff-6e3d-481b-8e53-59df287ab7f4__t0_10067488__evt_00,train,3.834608793258667,13.166399002075195,0.2211042046546936,1.0185319185256958,3.692570209503174,12.513224601745605,3.6135045886039734,12.1478670835495,0.0234375,0.0,0.10296598821878433,0.3942643105983734,5.5308098793029785,0.8627033685294581,17.663742065429688,13.131627082824707,-0.2232103794813156,-0.11046084016561508,0.11274953931570053,0.9999995231628418,E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,32,3,True
a624f20a-8364-45b8-9a67-613e64cc3c78__t0_8868226__evt_00,train,1.0635865926742554,1.414568543434143,0.1594078540802002,0.2793745994567871,0.9752315878868103,1.1773046255111694,0.9041787385940552,1.135193943977356,0.03125,0.0,0.29168909788131714,0.7449802756309509,1.4144492149353027,1.0124743338905446,11.752838134765625,11.331109046936035,26.939167022705078,28.340534210205078,1.4013671875,0.9998427629470825,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,53,1,True
a660ea0e-a142-4cda-8a1f-21efa2c94fbe__t0_2333313__evt_00,train,7.573065757751465,17.999542236328125,2.853666067123413,4.897147178649902,4.834375858306885,13.256187438964844,4.719399690628052,13.102395057678223,0.0,0.0,0.33854836225509644,1.4683364629745483,10.861481666564941,1.4792247548943427,7.466871738433838,8.723594665527344,-3.1101484298706055,-5.112274169921875,2.0021257400512695,0.9999576807022095,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,83,1,True
a660ea0e-a142-4cda-8a1f-21efa2c94fbe__t0_2933313__evt_01,train,1.561396837234497,3.2729527950286865,0.016733761876821518,0.03182780370116234,1.5654454231262207,3.3030920028686523,1.5446630753576756,3.241124991327524,0.03125,0.0,0.3496243953704834,0.8283162713050842,2.1122024059295654,0.9125965522138791,7.841800212860107,7.157798767089844,-2.2215611934661865,-1.7245795726776123,0.4969816207885742,0.9999599456787109,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,83,1,True
a723d12b-7923-4524-8f7f-b30ada8d1e72__t0_5669531__evt_00,train,4.916928291320801,11.281806945800781,1.3196195363998413,8.707633972167969,6.2060227394104,19.703426361083984,3.5973087549209595,2.5741729736328125,0.0078125,0.0,0.2768397033214569,1.164507269859314,7.026060104370117,1.2476143185781572,11.161590576171875,11.999354362487793,-11.550910949707031,-15.461786270141602,3.9108753204345703,0.9998233318328857,B_curvature_or_lateral_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,91,1,True
a8ad8f09-dac8-416f-808c-16b3a02e9102__t0_10700446__evt_00,train,0.9588161706924438,0.618560254573822,0.27173179388046265,1.032989501953125,1.1959359645843506,0.41566136479377747,0.6870843768119812,-0.414429247379303,0.0390625,0.0,0.20052215456962585,0.5821112394332886,1.3034952878952026,0.9716510158796284,6.05900764465332,3.4880123138427734,0.08348523080348969,0.09064475446939468,0.007159523665904999,0.9999998807907104,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,77,1,True
a97d3965-7ee8-4a5b-8df3-16da2b5b4d11__t0_11585637__evt_00,train,0.38813531398773193,1.388437032699585,0.02072109654545784,0.028291063383221626,0.3914937376976013,1.3951698541641235,0.3674142174422741,1.3601459693163633,0.0078125,0.0,0.13398686051368713,0.2727046012878418,0.5036574006080627,0.8740835244649987,3.9477500915527344,1.8236448764801025,2.8177073001861572,2.1765804290771484,0.6411268711090088,0.9995007514953613,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,108,1,True
a994de45-2c85-45dc-b45d-11964806fb44__t0_16693431__evt_00,train,7.79515266418457,24.834095001220703,0.021603088825941086,0.04588942974805832,7.795134544372559,24.828866958618164,7.773549575358629,24.788205571472645,0.0,0.0,0.31995001435279846,1.272477626800537,11.192971229553223,0.5413880293691635,10.481830596923828,2.875025510787964,-2.905369997024536,-0.41844990849494934,2.486920118331909,0.9992315769195557,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,91,1,True
a9c4483b-5cd6-4bbc-80f3-c17541617e87__t0_15098793__evt_00,train,2.5661420822143555,5.887368202209473,1.4024266004562378,6.3661065101623535,2.588447332382202,6.109421730041504,1.1637154817581177,-0.47873830795288086,0.015625,0.0,0.4452013075351715,1.1683847904205322,3.5302062034606934,0.8876059035212637,9.2290678024292,8.290395736694336,24.85785484313965,20.178802490234375,4.679052352905273,0.9986932873725891,B_curvature_or_lateral_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,82,1,True
a9f128e2-c40a-4d25-9a78-29d4b3241960__t0_4400248__evt_00,train,0.6474953889846802,0.10549874603748322,0.020194008946418762,0.04387795552611351,0.6396285891532898,0.10997719317674637,0.6273013800382614,0.061620790511369705,0.015625,0.0,0.16177132725715637,0.44392499327659607,0.8682789206504822,1.001007573049046,9.818684577941895,11.276676177978516,-6.1472978591918945,-6.191411972045898,0.044114112854003906,0.9999998211860657,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,55,1,True
aa347602-4768-42ac-9366-b8bea9be8be8__t0_8433418__evt_00,train,1.5890916585922241,2.802682876586914,0.004425933584570885,0.0047928644344210625,1.590469479560852,2.8050944805145264,1.5846657250076532,2.797890012152493,0.1015625,0.0,0.1318027526140213,0.6096528172492981,2.251495599746704,0.7402861465467664,0.0,0.09063724428415298,-0.015290085226297379,-0.007224124390631914,0.008065961301326752,0.9999998807907104,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,52,1,True
aa498832-397b-4245-9b77-1d0af8abc2f1__t0_5139176__evt_00,train,0.9847609400749207,3.042926549911499,2.8309876918792725,6.0034050941467285,1.8977583646774292,3.2281482219696045,-1.8462267518043518,-2.9604785442352295,0.0390625,0.0,0.06276606023311615,0.23891834914684296,1.403849482536316,1.0736923534314422,7.081366539001465,7.829637050628662,-0.988964855670929,-0.4791555106639862,0.5098093748092651,0.9999100565910339,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,79,3,True
aa498832-397b-4245-9b77-1d0af8abc2f1__t0_9539176__evt_01,train,1.0258007049560547,2.3110995292663574,6.22773551940918,20.129404067993164,6.951581954956055,22.283117294311523,-5.201934814453125,-17.818304538726807,0.0078125,0.0,0.13013103604316711,0.3792368769645691,1.4329233169555664,1.0456961806035814,9.176464080810547,9.39767074584961,-1.8623236417770386,-1.3243125677108765,0.5380110740661621,0.9999220371246338,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,75,1,True
aa7aaa35-91f8-4bd1-9883-93ea75b4feec__t0_12968052__evt_01,train,0.46027296781539917,1.928903579711914,0.5445501208305359,1.9919486045837402,0.6949863433837891,2.22554874420166,-0.08427715301513672,-0.06304502487182617,0.0625,0.0,0.024433361366391182,0.07927235215902328,0.6583818197250366,1.0503835456162087,3.7906806468963623,4.592418193817139,0.8282720446586609,0.7466863989830017,0.08158564567565918,0.9999953508377075,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,66,1,True
